0.68657,0.66529
0.96606,0.8983
1.0159,0.73631
0.66343,0.40771
0.65549,0.6786
1.0076,1.0879
1.0193,1.2131
1.0321,0.98014
0.94519,1.2343
0.79609,0.92795
1.0414,1.1629
0.66367,0.66055
1.0201,0.78181
0.41769,0.3891
0.9616,0.93101
0.61749,0.78256
0.89499,0.86603
0.66895,0.69076
0.83611,0.94985
0.53947,0.56147
0.80547,0.57929
0.86054,0.98425
0.86044,0.74541
1.0557,0.80768
1.0056,0.96727
0.81613,0.86327
1.4586,1.1054
1.1549,1.0652
0.89212,1.021
0.51886,0.48898
0.60471,0.9476
0.78299,1.0173
0.68994,1.1318
1.094,1.0122
0.79756,1.0175
0.66153,0.6575
0.63342,0.65454
0.97446,0.72506
0.67634,0.72139
0.69485,0.67977
0.96265,0.79495
0.57184,0.65691
0.79738,1.3437
0.80924,0.90437
0.58637,0.62394
0.87526,0.65273
0.58255,0.77074
0.57414,0.6093
0.86759,0.77254
1.1283,0.97247
0.88899,0.78765
0.91141,0.76467
0.78637,1.0287
1.3746,1.185
0.88482,1.1317
0.65723,0.62086
0.7365,0.93292
0.98422,1.2108
0.68141,0.65521
0.99149,0.99735
0.591,0.58342
0.72308,0.65093
0.52364,0.52387
0.62336,0.82524
0.68931,0.68803
0.73342,0.74451
0.67906,0.62479
1.0226,1.2294
0.7457,0.61687
0.93296,1.199
0.34341,0.36897
0.9684,1.0463
0.71613,0.82332
0.65661,0.67016
0.55967,0.54406
0.94273,0.7483
0.79368,0.83714
0.9255,0.87527
0.74627,0.85857
0.64994,0.71576
0.65158,0.68675
0.68063,0.79605
0.67181,0.66523
0.78692,0.87783
0.84166,0.75312
0.56027,0.52676
0.8691,0.81988
1.0332,0.84472
0.63285,0.6513
0.6572,0.73161
0.52737,0.47781
0.58392,0.51684
0.41562,0.46803
0.41344,0.79194
0.69288,1.1249
0.41583,0.43771
0.70677,0.43857
0.69758,0.74437
0.72558,1.0325
0.61354,1.0308
0.99338,1.0149
0.77399,0.74888
0.8248,0.8418
0.92098,0.86289
0.62259,0.6686
0.85449,0.92715
0.99675,0.77932
0.72678,0.71445
0.88962,0.83433
0.79267,0.85824
0.93196,0.87868
0.77534,0.58457
0.4985,0.46088
0.45161,0.47741
0.56116,0.62281
0.71158,0.77109
0.61319,0.62234
0.86822,0.80766
0.99529,0.95961
0.63461,0.66717
0.85591,0.89217
0.65373,0.45545
0.85119,0.97103
0.97922,0.84571
0.97229,0.79439
0.81281,0.87391
0.85442,0.82472
0.33518,0.3169
0.61386,0.66848
0.7501,0.8494
0.85808,0.98567
0.90085,1.0205
0.63997,0.61338
0.64855,0.67133
0.76292,0.63495
0.86276,0.74838
1.179,0.97822
0.72816,0.89926
0.46828,0.50225
0.78028,0.64784
0.63958,0.58861
0.95018,0.74051
0.64839,0.58896
1.026,1.1144
0.6799,0.58219
0.45062,0.39906
0.81247,0.80214
1.1261,0.79505
0.68987,0.67476
0.58226,0.62525
0.75879,0.64436
0.6236,0.5866
0.74402,0.75009
0.66561,0.75263
0.95318,0.68308
0.60651,0.54134
0.36899,0.3939
0.61354,0.64125
1.0864,0.94636
0.65791,0.77854
0.60256,0.5946
0.62417,0.61159
0.81459,0.73035
0.84665,0.88892
0.63447,0.65674
0.72938,0.68309
0.69417,0.80598
0.31929,0.3503
0.91889,1.0971
0.70566,0.79655
0.51091,0.45852
0.68295,0.69182
0.33998,0.34088
0.89045,1.0066
0.40352,0.39285
0.96504,0.74408
0.9183,1.0077
1.0288,0.8657
0.97545,0.86242
0.93042,0.76743
1.0453,0.87683
0.98775,0.85574
0.60464,0.6594
0.73434,0.72139
0.86055,0.86995
0.78234,0.84192
0.64814,0.64191
0.45274,0.4934
0.48326,0.43544
0.74247,0.81008
0.95808,0.93227
0.64336,0.66936
0.65263,0.89776
0.56704,0.51715
0.60919,0.60383
0.83671,0.92689
1.09,0.86193
0.4739,0.51543
0.57698,0.52701
0.84645,0.86331
0.49385,0.4538
0.34486,0.36912
0.74952,0.81439
0.93898,1.0085
0.48221,0.44525
0.58433,0.68889
0.9723,1.072
0.97046,0.80998
0.78534,0.82274
0.59613,0.60242
0.9639,0.84264
1.0809,0.82903
0.96166,0.9203
0.5416,0.72473
0.76009,0.93435
0.80502,0.82898
0.4564,0.43256
0.76427,0.97995
0.68223,0.72193
0.9974,0.96773
0.87263,0.73932
0.80265,0.76534
0.65885,0.75309
0.51619,0.62594
0.84723,0.91499
0.62748,0.62264
0.60866,0.73378
0.79663,0.65109
0.78201,1.0742
0.94415,0.75658
0.78868,1.1625
0.59261,0.59692
0.64106,0.67119
0.57605,1.0382
0.71822,0.7104
0.91968,0.84339
0.59488,0.65387
0.65108,0.66421
0.71644,0.80299
1.1666,1.1827
0.91354,0.65646
1.0332,0.86212
0.98293,1.1154
0.92262,0.61603
0.82549,0.95087
0.84356,0.64466
0.68075,0.67541
0.86586,0.93931
0.57686,0.68822
0.5034,0.5403
