0.71526,0.70591
1.0168,0.94965
1.0703,0.80144
0.721,0.46455
0.71822,0.73043
1.031,1.0841
1.0583,1.2401
1.0951,1.0261
0.99723,1.2843
0.8396,0.96497
1.116,1.2221
0.70545,0.70337
1.0567,0.81873
0.50928,0.48559
0.99828,0.98335
0.6921,0.82566
0.92582,0.91481
0.72573,0.73889
0.90853,1.0144
0.61491,0.63924
0.85112,0.64617
0.91065,1.0424
0.9008,0.78411
1.1098,0.84107
1.0447,1.0118
0.86717,0.91898
1.4908,1.1646
1.2025,1.1072
0.94689,1.0596
0.61991,0.58982
0.67924,0.98238
0.82241,1.083
0.74868,1.185
1.1392,1.0646
0.85301,1.0802
0.69478,0.69387
0.70478,0.7162
1.0086,0.77898
0.7118,0.75529
0.74847,0.7327
1.0355,0.84791
0.68814,0.7567
0.84214,1.3983
0.82503,0.9165
0.66848,0.70049
0.9148,0.71663
0.65992,0.82219
0.65594,0.68336
0.90574,0.81249
1.1151,0.98819
0.96883,0.86738
1.0638,0.87778
0.85984,1.0927
1.4173,1.2368
0.95491,1.1873
0.72936,0.69901
0.79895,0.98308
1.053,1.2694
0.72278,0.70051
1.0195,0.96382
0.65294,0.65067
0.78302,0.72075
0.6112,0.61588
0.68272,0.87356
0.73416,0.73509
0.78662,0.78283
0.73817,0.7003
1.0673,1.2682
0.79982,0.6789
0.96854,1.2083
0.42778,0.45316
1.0604,1.1156
0.75112,0.8626
0.70605,0.71605
0.65379,0.64572
1.0061,0.87215
0.85728,0.88505
0.95254,0.9184
0.78044,0.90255
0.73166,0.78078
0.72077,0.73921
0.73854,0.84431
0.72764,0.71583
0.8297,0.90797
0.89727,0.81406
0.64741,0.62666
0.90468,0.87837
1.0881,0.89802
0.69475,0.72185
0.71118,0.78138
0.61383,0.57034
0.64479,0.57622
0.4995,0.54697
0.51667,0.81393
0.73591,1.1531
0.47649,0.50805
0.74405,0.54005
0.79281,0.82193
0.76984,1.0235
0.68092,1.0811
0.99722,1.0173
0.79127,0.77494
0.83517,0.85332
0.96294,0.92028
0.6904,0.72154
0.91201,1.009
1.0711,0.84907
0.78161,0.77252
0.91306,0.88725
0.86473,0.91261
0.99324,0.92472
0.83292,0.64744
0.58743,0.55637
0.57222,0.5916
0.64577,0.68861
0.72757,0.77336
0.68667,0.69614
0.92029,0.81175
1.0478,1.0228
0.70621,0.73843
0.85796,0.94161
0.71036,0.52218
0.9243,1.0485
0.9828,0.85148
1.0091,0.83783
0.87524,0.92551
0.91515,0.88667
0.40901,0.39746
0.67368,0.7229
0.80526,0.93
0.89329,1.0265
0.92111,1.0755
0.71343,0.69906
0.69198,0.70817
0.82535,0.68806
0.89165,0.77943
1.2498,1.0387
0.76103,0.92604
0.59788,0.62581
0.83555,0.70932
0.70857,0.68771
1.0087,0.80554
0.72624,0.68505
1.0331,1.1127
0.73093,0.65619
0.53173,0.48585
0.88223,0.87385
1.1937,0.85805
0.74946,0.74095
0.64508,0.68026
0.78912,0.70359
0.71105,0.69462
0.76919,0.784
0.73145,0.79311
1.0207,0.74161
0.67938,0.61571
0.452,0.47842
0.68518,0.71378
1.117,0.99974
0.70318,0.82948
0.67182,0.6757
0.69751,0.67908
0.85983,0.78685
0.9048,0.93907
0.68721,0.70783
0.78403,0.7512
0.73743,0.8256
0.39366,0.42111
0.97595,1.1625
0.7646,0.80501
0.58006,0.53263
0.72684,0.73002
0.42673,0.42267
0.83222,0.95765
0.54565,0.52956
0.99365,0.7861
0.97641,1.062
1.0911,0.94213
1.0484,0.92528
0.98126,0.80168
1.1046,0.94418
1.0634,0.91193
0.67974,0.72189
0.7735,0.75
0.88642,0.89578
0.84296,0.87685
0.72356,0.71822
0.56375,0.60361
0.58052,0.54366
0.79828,0.82693
1.0005,0.98857
0.70704,0.71161
0.71317,0.91663
0.63194,0.58881
0.6929,0.70951
0.89586,0.99508
1.1118,0.88872
0.55078,0.5855
0.64606,0.60397
0.98915,0.9631
0.57004,0.5322
0.46042,0.4873
0.86981,0.88136
1.0031,1.0812
0.55941,0.53017
0.68342,0.78587
1.01,1.106
0.99769,0.86977
0.81402,0.84538
0.71393,0.73869
0.99259,0.87773
1.137,0.88674
1.0199,0.98299
0.61446,0.7848
0.77837,0.96207
0.80919,0.84782
